row_id,date,spot,strike,moneyness,option_type,maturity_label,maturity_days,tau,iv_observed
384,2025-01-07,22714.25,25550,1.125,call,1M,30,0.11905,
385,2025-01-07,22714.25,25550,1.125,put,1M,30,0.11905,25.4188
386,2025-01-07,22714.25,26100,1.15,call,1M,30,0.11905,26.5556
387,2025-01-07,22714.25,26100,1.15,put,1M,30,0.11905,24.0091
388,2025-01-07,22714.25,27250,1.2,call,1M,30,0.11905,26.2074
389,2025-01-07,22714.25,27250,1.2,put,1M,30,0.11905,24.4672
390,2025-01-07,22714.25,18150,0.8,call,2M,60,0.2381,
391,2025-01-07,22714.25,18150,0.8,put,2M,60,0.2381,
392,2025-01-07,22714.25,19300,0.85,call,2M,60,0.2381,28.9433
393,2025-01-07,22714.25,19300,0.85,put,2M,60,0.2381,31.2245
394,2025-01-07,22714.25,19850,0.875,call,2M,60,0.2381,
395,2025-01-07,22714.25,19850,0.875,put,2M,60,0.2381,28.8466
396,2025-01-07,22714.25,20450,0.9,call,2M,60,0.2381,27.1505
397,2025-01-07,22714.25,20450,0.9,put,2M,60,0.2381,29.1024
398,2025-01-07,22714.25,21000,0.925,call,2M,60,0.2381,
399,2025-01-07,22714.25,21000,0.925,put,2M,60,0.2381,
400,2025-01-07,22714.25,21600,0.95,call,2M,60,0.2381,27.4594
401,2025-01-07,22714.25,21600,0.95,put,2M,60,0.2381,26.6988
402,2025-01-07,22714.25,22150,0.975,call,2M,60,0.2381,26.6868
403,2025-01-07,22714.25,22150,0.975,put,2M,60,0.2381,
404,2025-01-07,22714.25,22700,1.0,call,2M,60,0.2381,26.0575
405,2025-01-07,22714.25,22700,1.0,put,2M,60,0.2381,26.4071
406,2025-01-07,22714.25,23300,1.025,call,2M,60,0.2381,
407,2025-01-07,22714.25,23300,1.025,put,2M,60,0.2381,25.6692
408,2025-01-07,22714.25,23850,1.05,call,2M,60,0.2381,26.4032
409,2025-01-07,22714.25,23850,1.05,put,2M,60,0.2381,25.0991
410,2025-01-07,22714.25,24400,1.075,call,2M,60,0.2381,
411,2025-01-07,22714.25,24400,1.075,put,2M,60,0.2381,24.3738
412,2025-01-07,22714.25,25000,1.1,call,2M,60,0.2381,
413,2025-01-07,22714.25,25000,1.1,put,2M,60,0.2381,25.463
414,2025-01-07,22714.25,25550,1.125,call,2M,60,0.2381,23.9666
415,2025-01-07,22714.25,25550,1.125,put,2M,60,0.2381,23.8545
416,2025-01-07,22714.25,26100,1.15,call,2M,60,0.2381,25.701
417,2025-01-07,22714.25,26100,1.15,put,2M,60,0.2381,
418,2025-01-07,22714.25,27250,1.2,call,2M,60,0.2381,25.5542
419,2025-01-07,22714.25,27250,1.2,put,2M,60,0.2381,23.2346
420,2025-01-07,22714.25,18150,0.8,call,3M,91,0.36111,29.4565
421,2025-01-07,22714.25,18150,0.8,put,3M,91,0.36111,
422,2025-01-07,22714.25,19300,0.85,call,3M,91,0.36111,28.7578
423,2025-01-07,22714.25,19300,0.85,put,3M,91,0.36111,
424,2025-01-07,22714.25,19850,0.875,call,3M,91,0.36111,
425,2025-01-07,22714.25,19850,0.875,put,3M,91,0.36111,28.1899
426,2025-01-07,22714.25,20450,0.9,call,3M,91,0.36111,26.6843
427,2025-01-07,22714.25,20450,0.9,put,3M,91,0.36111,27.4838
428,2025-01-07,22714.25,21000,0.925,call,3M,91,0.36111,26.7536
429,2025-01-07,22714.25,21000,0.925,put,3M,91,0.36111,26.8662
430,2025-01-07,22714.25,21600,0.95,call,3M,91,0.36111,
431,2025-01-07,22714.25,21600,0.95,put,3M,91,0.36111,27.6508
432,2025-01-07,22714.25,22150,0.975,call,3M,91,0.36111,
433,2025-01-07,22714.25,22150,0.975,put,3M,91,0.36111,
434,2025-01-07,22714.25,22700,1.0,call,3M,91,0.36111,
435,2025-01-07,22714.25,22700,1.0,put,3M,91,0.36111,25.3697
436,2025-01-07,22714.25,23300,1.025,call,3M,91,0.36111,
437,2025-01-07,22714.25,23300,1.025,put,3M,91,0.36111,
438,2025-01-07,22714.25,23850,1.05,call,3M,91,0.36111,24.1752
439,2025-01-07,22714.25,23850,1.05,put,3M,91,0.36111,
440,2025-01-07,22714.25,24400,1.075,call,3M,91,0.36111,
441,2025-01-07,22714.25,24400,1.075,put,3M,91,0.36111,25.4476
442,2025-01-07,22714.25,25000,1.1,call,3M,91,0.36111,
443,2025-01-07,22714.25,25000,1.1,put,3M,91,0.36111,24.1308
444,2025-01-07,22714.25,25550,1.125,call,3M,91,0.36111,
445,2025-01-07,22714.25,25550,1.125,put,3M,91,0.36111,
446,2025-01-07,22714.25,26100,1.15,call,3M,91,0.36111,
447,2025-01-07,22714.25,26100,1.15,put,3M,91,0.36111,
448,2025-01-07,22714.25,27250,1.2,call,3M,91,0.36111,
449,2025-01-07,22714.25,27250,1.2,put,3M,91,0.36111,
450,2025-01-07,22714.25,18150,0.8,call,6M,182,0.72222,
451,2025-01-07,22714.25,18150,0.8,put,6M,182,0.72222,
452,2025-01-07,22714.25,19300,0.85,call,6M,182,0.72222,26.5673
453,2025-01-07,22714.25,19300,0.85,put,6M,182,0.72222,28.1609
454,2025-01-07,22714.25,19850,0.875,call,6M,182,0.72222,
455,2025-01-07,22714.25,19850,0.875,put,6M,182,0.72222,
456,2025-01-07,22714.25,20450,0.9,call,6M,182,0.72222,25.1705
457,2025-01-07,22714.25,20450,0.9,put,6M,182,0.72222,
458,2025-01-07,22714.25,21000,0.925,call,6M,182,0.72222,25.6176
459,2025-01-07,22714.25,21000,0.925,put,6M,182,0.72222,
460,2025-01-07,22714.25,21600,0.95,call,6M,182,0.72222,24.9613
461,2025-01-07,22714.25,21600,0.95,put,6M,182,0.72222,24.8471
462,2025-01-07,22714.25,22150,0.975,call,6M,182,0.72222,24.988
463,2025-01-07,22714.25,22150,0.975,put,6M,182,0.72222,25.0022
464,2025-01-07,22714.25,22700,1.0,call,6M,182,0.72222,
465,2025-01-07,22714.25,22700,1.0,put,6M,182,0.72222,24.3454
466,2025-01-07,22714.25,23300,1.025,call,6M,182,0.72222,24.3626
467,2025-01-07,22714.25,23300,1.025,put,6M,182,0.72222,23.9077
468,2025-01-07,22714.25,23850,1.05,call,6M,182,0.72222,24.2046
469,2025-01-07,22714.25,23850,1.05,put,6M,182,0.72222,24.4728
470,2025-01-07,22714.25,24400,1.075,call,6M,182,0.72222,
471,2025-01-07,22714.25,24400,1.075,put,6M,182,0.72222,
472,2025-01-07,22714.25,25000,1.1,call,6M,182,0.72222,24.9252
473,2025-01-07,22714.25,25000,1.1,put,6M,182,0.72222,
474,2025-01-07,22714.25,25550,1.125,call,6M,182,0.72222,
475,2025-01-07,22714.25,25550,1.125,put,6M,182,0.72222,25.1559
476,2025-01-07,22714.25,26100,1.15,call,6M,182,0.72222,
477,2025-01-07,22714.25,26100,1.15,put,6M,182,0.72222,23.2904
478,2025-01-07,22714.25,27250,1.2,call,6M,182,0.72222,
479,2025-01-07,22714.25,27250,1.2,put,6M,182,0.72222,25.063
480,2025-01-08,22659.58,18150,0.8,call,1M,30,0.11905,26.4815
481,2025-01-08,22659.58,18150,0.8,put,1M,30,0.11905,28.6457
482,2025-01-08,22659.58,19250,0.85,call,1M,30,0.11905,24.3041
483,2025-01-08,22659.58,19250,0.85,put,1M,30,0.11905,
484,2025-01-08,22659.58,19850,0.875,call,1M,30,0.11905,
485,2025-01-08,22659.58,19850,0.875,put,1M,30,0.11905,24.9771
486,2025-01-08,22659.58,20400,0.9,call,1M,30,0.11905,22.6641
487,2025-01-08,22659.58,20400,0.9,put,1M,30,0.11905,24.2666
488,2025-01-08,22659.58,20950,0.925,call,1M,30,0.11905,22.2315
489,2025-01-08,22659.58,20950,0.925,put,1M,30,0.11905,23.0095
490,2025-01-08,22659.58,21550,0.95,call,1M,30,0.11905,
491,2025-01-08,22659.58,21550,0.95,put,1M,30,0.11905,
492,2025-01-08,22659.58,22100,0.975,call,1M,30,0.11905,
493,2025-01-08,22659.58,22100,0.975,put,1M,30,0.11905,21.9075
494,2025-01-08,22659.58,22650,1.0,call,1M,30,0.11905,
495,2025-01-08,22659.58,22650,1.0,put,1M,30,0.11905,
496,2025-01-08,22659.58,23250,1.025,call,1M,30,0.11905,
497,2025-01-08,22659.58,23250,1.025,put,1M,30,0.11905,19.7632
498,2025-01-08,22659.58,23800,1.05,call,1M,30,0.11905,
499,2025-01-08,22659.58,23800,1.05,put,1M,30,0.11905,
500,2025-01-08,22659.58,24350,1.075,call,1M,30,0.11905,18.6212
501,2025-01-08,22659.58,24350,1.075,put,1M,30,0.11905,
502,2025-01-08,22659.58,24950,1.1,call,1M,30,0.11905,
503,2025-01-08,22659.58,24950,1.1,put,1M,30,0.11905,17.9843
504,2025-01-08,22659.58,25500,1.125,call,1M,30,0.11905,
505,2025-01-08,22659.58,25500,1.125,put,1M,30,0.11905,
506,2025-01-08,22659.58,26050,1.15,call,1M,30,0.11905,19.5809
507,2025-01-08,22659.58,26050,1.15,put,1M,30,0.11905,
508,2025-01-08,22659.58,27200,1.2,call,1M,30,0.11905,18.1532
509,2025-01-08,22659.58,27200,1.2,put,1M,30,0.11905,
510,2025-01-08,22659.58,18150,0.8,call,2M,60,0.2381,23.8879
511,2025-01-08,22659.58,18150,0.8,put,2M,60,0.2381,
512,2025-01-08,22659.58,19250,0.85,call,2M,60,0.2381,
513,2025-01-08,22659.58,19250,0.85,put,2M,60,0.2381,23.0947
514,2025-01-08,22659.58,19850,0.875,call,2M,60,0.2381,
515,2025-01-08,22659.58,19850,0.875,put,2M,60,0.2381,22.926
516,2025-01-08,22659.58,20400,0.9,call,2M,60,0.2381,19.6912
517,2025-01-08,22659.58,20400,0.9,put,2M,60,0.2381,22.2029
518,2025-01-08,22659.58,20950,0.925,call,2M,60,0.2381,
519,2025-01-08,22659.58,20950,0.925,put,2M,60,0.2381,
520,2025-01-08,22659.58,21550,0.95,call,2M,60,0.2381,
521,2025-01-08,22659.58,21550,0.95,put,2M,60,0.2381,21.36
522,2025-01-08,22659.58,22100,0.975,call,2M,60,0.2381,19.7414
523,2025-01-08,22659.58,22100,0.975,put,2M,60,0.2381,19.5426
524,2025-01-08,22659.58,22650,1.0,call,2M,60,0.2381,
525,2025-01-08,22659.58,22650,1.0,put,2M,60,0.2381,19.5729
526,2025-01-08,22659.58,23250,1.025,call,2M,60,0.2381,19.2658
527,2025-01-08,22659.58,23250,1.025,put,2M,60,0.2381,
528,2025-01-08,22659.58,23800,1.05,call,2M,60,0.2381,19.1294
529,2025-01-08,22659.58,23800,1.05,put,2M,60,0.2381,18.491
530,2025-01-08,22659.58,24350,1.075,call,2M,60,0.2381,
531,2025-01-08,22659.58,24350,1.075,put,2M,60,0.2381,17.8567
532,2025-01-08,22659.58,24950,1.1,call,2M,60,0.2381,18.6683
533,2025-01-08,22659.58,24950,1.1,put,2M,60,0.2381,17.4884
534,2025-01-08,22659.58,25500,1.125,call,2M,60,0.2381,18.1612
535,2025-01-08,22659.58,25500,1.125,put,2M,60,0.2381,
536,2025-01-08,22659.58,26050,1.15,call,2M,60,0.2381,18.3576
537,2025-01-08,22659.58,26050,1.15,put,2M,60,0.2381,18.1193
538,2025-01-08,22659.58,27200,1.2,call,2M,60,0.2381,16.7897
539,2025-01-08,22659.58,27200,1.2,put,2M,60,0.2381,
540,2025-01-08,22659.58,18150,0.8,call,3M,91,0.36111,23.6001
541,2025-01-08,22659.58,18150,0.8,put,3M,91,0.36111,
542,2025-01-08,22659.58,19250,0.85,call,3M,91,0.36111,21.1882
543,2025-01-08,22659.58,19250,0.85,put,3M,91,0.36111,22.3543
544,2025-01-08,22659.58,19850,0.875,call,3M,91,0.36111,
545,2025-01-08,22659.58,19850,0.875,put,3M,91,0.36111,21.3401
546,2025-01-08,22659.58,20400,0.9,call,3M,91,0.36111,
547,2025-01-08,22659.58,20400,0.9,put,3M,91,0.36111,
548,2025-01-08,22659.58,20950,0.925,call,3M,91,0.36111,20.4257
549,2025-01-08,22659.58,20950,0.925,put,3M,91,0.36111,21.1812
550,2025-01-08,22659.58,21550,0.95,call,3M,91,0.36111,19.9179
551,2025-01-08,22659.58,21550,0.95,put,3M,91,0.36111,
552,2025-01-08,22659.58,22100,0.975,call,3M,91,0.36111,18.9385
553,2025-01-08,22659.58,22100,0.975,put,3M,91,0.36111,
554,2025-01-08,22659.58,22650,1.0,call,3M,91,0.36111,
555,2025-01-08,22659.58,22650,1.0,put,3M,91,0.36111,
556,2025-01-08,22659.58,23250,1.025,call,3M,91,0.36111,18.5993
557,2025-01-08,22659.58,23250,1.025,put,3M,91,0.36111,18.3497
558,2025-01-08,22659.58,23800,1.05,call,3M,91,0.36111,
559,2025-01-08,22659.58,23800,1.05,put,3M,91,0.36111,
560,2025-01-08,22659.58,24350,1.075,call,3M,91,0.36111,18.2151
561,2025-01-08,22659.58,24350,1.075,put,3M,91,0.36111,18.5308
562,2025-01-08,22659.58,24950,1.1,call,3M,91,0.36111,
563,2025-01-08,22659.58,24950,1.1,put,3M,91,0.36111,17.9778
564,2025-01-08,22659.58,25500,1.125,call,3M,91,0.36111,18.6102
565,2025-01-08,22659.58,25500,1.125,put,3M,91,0.36111,17.221
566,2025-01-08,22659.58,26050,1.15,call,3M,91,0.36111,18.4334
567,2025-01-08,22659.58,26050,1.15,put,3M,91,0.36111,16.4613
568,2025-01-08,22659.58,27200,1.2,call,3M,91,0.36111,18.8674
569,2025-01-08,22659.58,27200,1.2,put,3M,91,0.36111,
570,2025-01-08,22659.58,18150,0.8,call,6M,182,0.72222,
571,2025-01-08,22659.58,18150,0.8,put,6M,182,0.72222,
572,2025-01-08,22659.58,19250,0.85,call,6M,182,0.72222,19.3579
573,2025-01-08,22659.58,19250,0.85,put,6M,182,0.72222,19.495
574,2025-01-08,22659.58,19850,0.875,call,6M,182,0.72222,18.4628
575,2025-01-08,22659.58,19850,0.875,put,6M,182,0.72222,20.2332
576,2025-01-08,22659.58,20400,0.9,call,6M,182,0.72222,18.3172
577,2025-01-08,22659.58,20400,0.9,put,6M,182,0.72222,20.4475
578,2025-01-08,22659.58,20950,0.925,call,6M,182,0.72222,17.6133
579,2025-01-08,22659.58,20950,0.925,put,6M,182,0.72222,19.9992
580,2025-01-08,22659.58,21550,0.95,call,6M,182,0.72222,18.6585
581,2025-01-08,22659.58,21550,0.95,put,6M,182,0.72222,18.6743
582,2025-01-08,22659.58,22100,0.975,call,6M,182,0.72222,
583,2025-01-08,22659.58,22100,0.975,put,6M,182,0.72222,18.6583
584,2025-01-08,22659.58,22650,1.0,call,6M,182,0.72222,18.2037
585,2025-01-08,22659.58,22650,1.0,put,6M,182,0.72222,
586,2025-01-08,22659.58,23250,1.025,call,6M,182,0.72222,
587,2025-01-08,22659.58,23250,1.025,put,6M,182,0.72222,18.1153
588,2025-01-08,22659.58,23800,1.05,call,6M,182,0.72222,17.87
589,2025-01-08,22659.58,23800,1.05,put,6M,182,0.72222,17.8619
590,2025-01-08,22659.58,24350,1.075,call,6M,182,0.72222,18.2117
591,2025-01-08,22659.58,24350,1.075,put,6M,182,0.72222,
592,2025-01-08,22659.58,24950,1.1,call,6M,182,0.72222,17.2799
593,2025-01-08,22659.58,24950,1.1,put,6M,182,0.72222,
594,2025-01-08,22659.58,25500,1.125,call,6M,182,0.72222,18.1911
595,2025-01-08,22659.58,25500,1.125,put,6M,182,0.72222,
596,2025-01-08,22659.58,26050,1.15,call,6M,182,0.72222,18.1709
597,2025-01-08,22659.58,26050,1.15,put,6M,182,0.72222,17.8755
598,2025-01-08,22659.58,27200,1.2,call,6M,182,0.72222,
599,2025-01-08,22659.58,27200,1.2,put,6M,182,0.72222,17.237
600,2025-01-09,22605.04,18100,0.8,call,1M,30,0.11905,
601,2025-01-09,22605.04,18100,0.8,put,1M,30,0.11905,
602,2025-01-09,22605.04,19200,0.85,call,1M,30,0.11905,
603,2025-01-09,22605.04,19200,0.85,put,1M,30,0.11905,
604,2025-01-09,22605.04,19800,0.875,call,1M,30,0.11905,19.8417
605,2025-01-09,22605.04,19800,0.875,put,1M,30,0.11905,21.0863
606,2025-01-09,22605.04,20350,0.9,call,1M,30,0.11905,
607,2025-01-09,22605.04,20350,0.9,put,1M,30,0.11905,
608,2025-01-09,22605.04,20900,0.925,call,1M,30,0.11905,
609,2025-01-09,22605.04,20900,0.925,put,1M,30,0.11905,19.3541
610,2025-01-09,22605.04,21450,0.95,call,1M,30,0.11905,
611,2025-01-09,22605.04,21450,0.95,put,1M,30,0.11905,17.2215
612,2025-01-09,22605.04,22050,0.975,call,1M,30,0.11905,16.4888
613,2025-01-09,22605.04,22050,0.975,put,1M,30,0.11905,
614,2025-01-09,22605.04,22600,1.0,call,1M,30,0.11905,
615,2025-01-09,22605.04,22600,1.0,put,1M,30,0.11905,16.0248
616,2025-01-09,22605.04,23150,1.025,call,1M,30,0.11905,
617,2025-01-09,22605.04,23150,1.025,put,1M,30,0.11905,
618,2025-01-09,22605.04,23750,1.05,call,1M,30,0.11905,15.3881
619,2025-01-09,22605.04,23750,1.05,put,1M,30,0.11905,14.3847
620,2025-01-09,22605.04,24300,1.075,call,1M,30,0.11905,14.9506
621,2025-01-09,22605.04,24300,1.075,put,1M,30,0.11905,
622,2025-01-09,22605.04,24850,1.1,call,1M,30,0.11905,14.7003
623,2025-01-09,22605.04,24850,1.1,put,1M,30,0.11905,14.7334
624,2025-01-09,22605.04,25450,1.125,call,1M,30,0.11905,
625,2025-01-09,22605.04,25450,1.125,put,1M,30,0.11905,
626,2025-01-09,22605.04,26000,1.15,call,1M,30,0.11905,15.2845
627,2025-01-09,22605.04,26000,1.15,put,1M,30,0.11905,
628,2025-01-09,22605.04,27150,1.2,call,1M,30,0.11905,14.3311
629,2025-01-09,22605.04,27150,1.2,put,1M,30,0.11905,13.1682
630,2025-01-09,22605.04,18100,0.8,call,2M,60,0.2381,19.8192
631,2025-01-09,22605.04,18100,0.8,put,2M,60,0.2381,
632,2025-01-09,22605.04,19200,0.85,call,2M,60,0.2381,
633,2025-01-09,22605.04,19200,0.85,put,2M,60,0.2381,
634,2025-01-09,22605.04,19800,0.875,call,2M,60,0.2381,18.6266
635,2025-01-09,22605.04,19800,0.875,put,2M,60,0.2381,
636,2025-01-09,22605.04,20350,0.9,call,2M,60,0.2381,17.3238
637,2025-01-09,22605.04,20350,0.9,put,2M,60,0.2381,
638,2025-01-09,22605.04,20900,0.925,call,2M,60,0.2381,
639,2025-01-09,22605.04,20900,0.925,put,2M,60,0.2381,18.561
640,2025-01-09,22605.04,21450,0.95,call,2M,60,0.2381,
641,2025-01-09,22605.04,21450,0.95,put,2M,60,0.2381,16.5418
642,2025-01-09,22605.04,22050,0.975,call,2M,60,0.2381,
643,2025-01-09,22605.04,22050,0.975,put,2M,60,0.2381,
644,2025-01-09,22605.04,22600,1.0,call,2M,60,0.2381,15.9455
645,2025-01-09,22605.04,22600,1.0,put,2M,60,0.2381,
646,2025-01-09,22605.04,23150,1.025,call,2M,60,0.2381,
647,2025-01-09,22605.04,23150,1.025,put,2M,60,0.2381,
648,2025-01-09,22605.04,23750,1.05,call,2M,60,0.2381,15.0745
649,2025-01-09,22605.04,23750,1.05,put,2M,60,0.2381,14.9929
650,2025-01-09,22605.04,24300,1.075,call,2M,60,0.2381,15.0234
651,2025-01-09,22605.04,24300,1.075,put,2M,60,0.2381,13.511
652,2025-01-09,22605.04,24850,1.1,call,2M,60,0.2381,
653,2025-01-09,22605.04,24850,1.1,put,2M,60,0.2381,
654,2025-01-09,22605.04,25450,1.125,call,2M,60,0.2381,
655,2025-01-09,22605.04,25450,1.125,put,2M,60,0.2381,14.2104
656,2025-01-09,22605.04,26000,1.15,call,2M,60,0.2381,
657,2025-01-09,22605.04,26000,1.15,put,2M,60,0.2381,13.5787
658,2025-01-09,22605.04,27150,1.2,call,2M,60,0.2381,
659,2025-01-09,22605.04,27150,1.2,put,2M,60,0.2381,
660,2025-01-09,22605.04,18100,0.8,call,3M,91,0.36111,19.2665
661,2025-01-09,22605.04,18100,0.8,put,3M,91,0.36111,20.744
662,2025-01-09,22605.04,19200,0.85,call,3M,91,0.36111,
663,2025-01-09,22605.04,19200,0.85,put,3M,91,0.36111,
664,2025-01-09,22605.04,19800,0.875,call,3M,91,0.36111,
665,2025-01-09,22605.04,19800,0.875,put,3M,91,0.36111,18.6502
666,2025-01-09,22605.04,20350,0.9,call,3M,91,0.36111,16.5248
667,2025-01-09,22605.04,20350,0.9,put,3M,91,0.36111,
668,2025-01-09,22605.04,20900,0.925,call,3M,91,0.36111,16.1302
669,2025-01-09,22605.04,20900,0.925,put,3M,91,0.36111,16.699
670,2025-01-09,22605.04,21450,0.95,call,3M,91,0.36111,16.2459
671,2025-01-09,22605.04,21450,0.95,put,3M,91,0.36111,15.8364
672,2025-01-09,22605.04,22050,0.975,call,3M,91,0.36111,
673,2025-01-09,22605.04,22050,0.975,put,3M,91,0.36111,
674,2025-01-09,22605.04,22600,1.0,call,3M,91,0.36111,
675,2025-01-09,22605.04,22600,1.0,put,3M,91,0.36111,15.0002
676,2025-01-09,22605.04,23150,1.025,call,3M,91,0.36111,
677,2025-01-09,22605.04,23150,1.025,put,3M,91,0.36111,14.5071
678,2025-01-09,22605.04,23750,1.05,call,3M,91,0.36111,15.434
679,2025-01-09,22605.04,23750,1.05,put,3M,91,0.36111,13.9246
680,2025-01-09,22605.04,24300,1.075,call,3M,91,0.36111,14.5229
681,2025-01-09,22605.04,24300,1.075,put,3M,91,0.36111,
682,2025-01-09,22605.04,24850,1.1,call,3M,91,0.36111,
683,2025-01-09,22605.04,24850,1.1,put,3M,91,0.36111,13.9494
684,2025-01-09,22605.04,25450,1.125,call,3M,91,0.36111,
685,2025-01-09,22605.04,25450,1.125,put,3M,91,0.36111,12.7405
686,2025-01-09,22605.04,26000,1.15,call,3M,91,0.36111,
687,2025-01-09,22605.04,26000,1.15,put,3M,91,0.36111,13.9674
688,2025-01-09,22605.04,27150,1.2,call,3M,91,0.36111,
689,2025-01-09,22605.04,27150,1.2,put,3M,91,0.36111,
690,2025-01-09,22605.04,18100,0.8,call,6M,182,0.72222,16.8062
691,2025-01-09,22605.04,18100,0.8,put,6M,182,0.72222,
692,2025-01-09,22605.04,19200,0.85,call,6M,182,0.72222,
693,2025-01-09,22605.04,19200,0.85,put,6M,182,0.72222,
694,2025-01-09,22605.04,19800,0.875,call,6M,182,0.72222,
695,2025-01-09,22605.04,19800,0.875,put,6M,182,0.72222,17.0972
696,2025-01-09,22605.04,20350,0.9,call,6M,182,0.72222,16.3287
697,2025-01-09,22605.04,20350,0.9,put,6M,182,0.72222,15.4841
698,2025-01-09,22605.04,20900,0.925,call,6M,182,0.72222,14.8968
699,2025-01-09,22605.04,20900,0.925,put,6M,182,0.72222,15.2499
700,2025-01-09,22605.04,21450,0.95,call,6M,182,0.72222,
701,2025-01-09,22605.04,21450,0.95,put,6M,182,0.72222,
702,2025-01-09,22605.04,22050,0.975,call,6M,182,0.72222,
703,2025-01-09,22605.04,22050,0.975,put,6M,182,0.72222,14.4082
704,2025-01-09,22605.04,22600,1.0,call,6M,182,0.72222,14.5607
705,2025-01-09,22605.04,22600,1.0,put,6M,182,0.72222,
706,2025-01-09,22605.04,23150,1.025,call,6M,182,0.72222,15.2841
707,2025-01-09,22605.04,23150,1.025,put,6M,182,0.72222,13.8751
708,2025-01-09,22605.04,23750,1.05,call,6M,182,0.72222,14.9488
709,2025-01-09,22605.04,23750,1.05,put,6M,182,0.72222,
710,2025-01-09,22605.04,24300,1.075,call,6M,182,0.72222,14.3692
711,2025-01-09,22605.04,24300,1.075,put,6M,182,0.72222,14.5147
712,2025-01-09,22605.04,24850,1.1,call,6M,182,0.72222,
713,2025-01-09,22605.04,24850,1.1,put,6M,182,0.72222,14.2872
714,2025-01-09,22605.04,25450,1.125,call,6M,182,0.72222,14.544
715,2025-01-09,22605.04,25450,1.125,put,6M,182,0.72222,14.3191
716,2025-01-09,22605.04,26000,1.15,call,6M,182,0.72222,
717,2025-01-09,22605.04,26000,1.15,put,6M,182,0.72222,15.5058
718,2025-01-09,22605.04,27150,1.2,call,6M,182,0.72222,14.3271
719,2025-01-09,22605.04,27150,1.2,put,6M,182,0.72222,
720,2025-01-10,23046.72,18450,0.8,call,1M,30,0.11905,
721,2025-01-10,23046.72,18450,0.8,put,1M,30,0.11905,
722,2025-01-10,23046.72,19600,0.85,call,1M,30,0.11905,23.7336
723,2025-01-10,23046.72,19600,0.85,put,1M,30,0.11905,
724,2025-01-10,23046.72,20150,0.875,call,1M,30,0.11905,24.1735
725,2025-01-10,23046.72,20150,0.875,put,1M,30,0.11905,
726,2025-01-10,23046.72,20750,0.9,call,1M,30,0.11905,
727,2025-01-10,23046.72,20750,0.9,put,1M,30,0.11905,24.1193
728,2025-01-10,23046.72,21300,0.925,call,1M,30,0.11905,21.6544
729,2025-01-10,23046.72,21300,0.925,put,1M,30,0.11905,
730,2025-01-10,23046.72,21900,0.95,call,1M,30,0.11905,
731,2025-01-10,23046.72,21900,0.95,put,1M,30,0.11905,21.1912
732,2025-01-10,23046.72,22450,0.975,call,1M,30,0.11905,
733,2025-01-10,23046.72,22450,0.975,put,1M,30,0.11905,22.1413
734,2025-01-10,23046.72,23050,1.0,call,1M,30,0.11905,20.1782
735,2025-01-10,23046.72,23050,1.0,put,1M,30,0.11905,20.2907
736,2025-01-10,23046.72,23600,1.025,call,1M,30,0.11905,
737,2025-01-10,23046.72,23600,1.025,put,1M,30,0.11905,20.0019
738,2025-01-10,23046.72,24200,1.05,call,1M,30,0.11905,20.1666
739,2025-01-10,23046.72,24200,1.05,put,1M,30,0.11905,
740,2025-01-10,23046.72,24800,1.075,call,1M,30,0.11905,
741,2025-01-10,23046.72,24800,1.075,put,1M,30,0.11905,
742,2025-01-10,23046.72,25350,1.1,call,1M,30,0.11905,
743,2025-01-10,23046.72,25350,1.1,put,1M,30,0.11905,
744,2025-01-10,23046.72,25950,1.125,call,1M,30,0.11905,
745,2025-01-10,23046.72,25950,1.125,put,1M,30,0.11905,
746,2025-01-10,23046.72,26500,1.15,call,1M,30,0.11905,
747,2025-01-10,23046.72,26500,1.15,put,1M,30,0.11905,
748,2025-01-10,23046.72,27650,1.2,call,1M,30,0.11905,18.9641
749,2025-01-10,23046.72,27650,1.2,put,1M,30,0.11905,17.5759
750,2025-01-10,23046.72,18450,0.8,call,2M,60,0.2381,25.7984
751,2025-01-10,23046.72,18450,0.8,put,2M,60,0.2381,
752,2025-01-10,23046.72,19600,0.85,call,2M,60,0.2381,
753,2025-01-10,23046.72,19600,0.85,put,2M,60,0.2381,
754,2025-01-10,23046.72,20150,0.875,call,2M,60,0.2381,
755,2025-01-10,23046.72,20150,0.875,put,2M,60,0.2381,
756,2025-01-10,23046.72,20750,0.9,call,2M,60,0.2381,21.5908
757,2025-01-10,23046.72,20750,0.9,put,2M,60,0.2381,22.0263
758,2025-01-10,23046.72,21300,0.925,call,2M,60,0.2381,
759,2025-01-10,23046.72,21300,0.925,put,2M,60,0.2381,22.0767
760,2025-01-10,23046.72,21900,0.95,call,2M,60,0.2381,20.7172
761,2025-01-10,23046.72,21900,0.95,put,2M,60,0.2381,21.0265
762,2025-01-10,23046.72,22450,0.975,call,2M,60,0.2381,20.4345
763,2025-01-10,23046.72,22450,0.975,put,2M,60,0.2381,
764,2025-01-10,23046.72,23050,1.0,call,2M,60,0.2381,
765,2025-01-10,23046.72,23050,1.0,put,2M,60,0.2381,19.8676
766,2025-01-10,23046.72,23600,1.025,call,2M,60,0.2381,19.1719
767,2025-01-10,23046.72,23600,1.025,put,2M,60,0.2381,
768,2025-01-10,23046.72,24200,1.05,call,2M,60,0.2381,19.6705
769,2025-01-10,23046.72,24200,1.05,put,2M,60,0.2381,18.1301
